source_file,benv_id,raw_comune,raw_provincia,raw_regione,matched_level,matched_label,lat,lon,note
bluetongue_2026_italia.xlsx,84746,SIRACUSA,SR,SICILIA,province,SIRACUSA,37.07550,15.28660,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,84923,SIRACUSA,SR,SICILIA,province,SIRACUSA,37.07550,15.28660,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,83824,CAROVIGNO,BR,PUGLIA,province,CAROVIGNO,40.63270,17.94180,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,85018,PESCHE,IS,MOLISE,province,PESCHE,41.59600,14.23300,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,85078,CASTELNOVO DI SOTTO,RE,EMILIA ROMAGNA,province,CASTELNOVO DI SOTTO,44.69890,10.62970,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,82959,MANIACE,CT,SICILIA,province,MANIACE,37.50790,15.08300,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,85258,TERENZO,PR,EMILIA ROMAGNA,province,TERENZO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
bluetongue_2026_italia.xlsx,84396,ARBOREA,OR,SARDEGNA,province,ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83533,GREVE IN CHIANTI,FI,TOSCANA,province,GREVE IN CHIANTI,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83753,SAN NICANDRO GARGANICO,FG,PUGLIA,province,SAN NICANDRO GARGANICO,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83594,CARLENTINI,SR,SICILIA,province,CARLENTINI,37.07550,15.28660,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84474,APRICENA,FG,PUGLIA,province,APRICENA,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84900,SANT\'AGATA DEL BIANCO,RC,CALABRIA,province,SANT\'AGATA DEL BIANCO,38.11130,15.64730,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83918,GERACI SICULO,PA,SICILIA,province,GERACI SICULO,38.11570,13.36150,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83938,RANDAZZO,CT,SICILIA,province,RANDAZZO,37.50790,15.08300,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83548,RODI\' MILICI,ME,SICILIA,province,RODI\' MILICI,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83206,PATTI,ME,SICILIA,province,PATTI,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83267,PATERNO\',CT,SICILIA,province,PATERNO\',37.50790,15.08300,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83674,AUGUSTA,SR,SICILIA,province,AUGUSTA,37.07550,15.28660,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84039,MESSINA,ME,SICILIA,province,MESSINA,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83548,RODI\' MILICI,ME,SICILIA,province,RODI\' MILICI,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84512,FONDACHELLI-FANTINA,ME,SICILIA,province,FONDACHELLI-FANTINA,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83489,AGIRA,EN,SICILIA,province,AGIRA,37.56760,14.27990,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84038,APRICENA,FG,PUGLIA,province,APRICENA,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83085,AGIRA,EN,SICILIA,province,AGIRA,37.56760,14.27990,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84992,CANCELLO ED ARNONE,CE,CAMPANIA,province,CANCELLO ED ARNONE,41.07230,14.33110,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83676,BUCCHERI,SR,SICILIA,province,BUCCHERI,37.07550,15.28660,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84268,SAN NICANDRO GARGANICO,FG,PUGLIA,province,SAN NICANDRO GARGANICO,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84688,SAN NICANDRO GARGANICO,FG,PUGLIA,province,SAN NICANDRO GARGANICO,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84512,FONDACHELLI-FANTINA,ME,SICILIA,province,FONDACHELLI-FANTINA,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83870,APRICENA,FG,PUGLIA,province,APRICENA,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83737,SAN NICANDRO GARGANICO,FG,PUGLIA,province,SAN NICANDRO GARGANICO,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84465,FIUMEDINISI,ME,SICILIA,province,FIUMEDINISI,38.19380,15.55400,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83181,VILLAROSA,EN,SICILIA,province,VILLAROSA,37.56760,14.27990,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,84038,APRICENA,FG,PUGLIA,province,APRICENA,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
brucellosi_2026_italia.xlsx,83896,SAN NICANDRO GARGANICO,FG,PUGLIA,province,SAN NICANDRO GARGANICO,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
carbonchio_ematico_2026_italia.xlsx,85449,SAN GREGORIO MAGNO,SA,CAMPANIA,province,SAN GREGORIO MAGNO,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
carbonchio_ematico_2026_italia.xlsx,85449,SAN GREGORIO MAGNO,SA,CAMPANIA,province,SAN GREGORIO MAGNO,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84487,SAN VITO,SU,SARDEGNA,province,SAN VITO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84419,SAN VITO,SU,SARDEGNA,province,SAN VITO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84213,MURAVERA,SU,SARDEGNA,province,MURAVERA,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84417,SAN VITO,SU,SARDEGNA,province,SAN VITO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84247,VILLAPUTZU,SU,SARDEGNA,province,VILLAPUTZU,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84397,BALLAO,SU,SARDEGNA,province,BALLAO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84600,MURAVERA,SU,SARDEGNA,province,MURAVERA,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,85538,SAMUGHEO,OR,SARDEGNA,province,SAMUGHEO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84901,ESCALAPLANO,SU,SARDEGNA,province,ESCALAPLANO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
dermatite_nodulare_contagiosa_2026_italia.xlsx,84671,SAN VITO,SU,SARDEGNA,province,SAN VITO,39.16720,8.52220,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,85173,LENO,BS,LOMBARDIA,province,LENO,45.54160,10.21180,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83252,EBOLI,SA,CAMPANIA,province,EBOLI,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83357,L\'AQUILA,AQ,ABRUZZO,province,L\'AQUILA,42.34980,13.39950,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,82831,TEGGIANO,SA,CAMPANIA,province,TEGGIANO,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83940,ORGOSOLO,NU,SARDEGNA,province,ORGOSOLO,40.32020,9.32640,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83673,GRAVINA IN PUGLIA,BA,PUGLIA,province,GRAVINA IN PUGLIA,41.11710,16.87190,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83423,SANT\'OMERO,TE,ABRUZZO,province,SANT\'OMERO,42.66120,13.69900,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83265,ROMA,RM,LAZIO,province,ROMA,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83423,SANT\'OMERO,TE,ABRUZZO,province,SANT\'OMERO,42.66120,13.69900,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83554,CASTELLEONE,CR,LOMBARDIA,province,CASTELLEONE,45.13320,10.02270,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,84349,SICIGNANO DEGLI ALBURNI,SA,CAMPANIA,province,SICIGNANO DEGLI ALBURNI,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
febbreQ_2026_italia.xlsx,83158,SAN GREGORIO MAGNO,SA,CAMPANIA,province,SAN GREGORIO MAGNO,40.68240,14.76810,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,85153,SIRIS,OR,SARDEGNA,province,SIRIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84209,USELLUS,OR,SARDEGNA,province,USELLUS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84659,BRACCIANO,RM,LAZIO,province,BRACCIANO,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84677,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84073,SANTA GIUSTA,OR,SARDEGNA,province,SANTA GIUSTA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83886,SAGAMA,OR,SARDEGNA,province,SAGAMA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83983,ALLAI,OR,SARDEGNA,province,ALLAI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,82809,BRACCIANO,RM,LAZIO,province,BRACCIANO,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84189,SAN VERO MILIS,OR,SARDEGNA,province,SAN VERO MILIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84208,ALES,OR,SARDEGNA,province,ALES,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84077,ORISTANO,OR,SARDEGNA,province,ORISTANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83858,SENEGHE,OR,SARDEGNA,province,SENEGHE,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,83969,ARBOREA,OR,SARDEGNA,province,ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84847,PALMAS ARBOREA,OR,SARDEGNA,province,PALMAS ARBOREA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84188,NARBOLIA,OR,SARDEGNA,province,NARBOLIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84193,CABRAS,OR,SARDEGNA,province,CABRAS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84075,ORISTANO,OR,SARDEGNA,province,ORISTANO,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84140,POMPU,OR,SARDEGNA,province,POMPU,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84141,SENIS,OR,SARDEGNA,province,SENIS,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84172,SIAPICCIA,OR,SARDEGNA,province,SIAPICCIA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84846,SANTA GIUSTA,OR,SARDEGNA,province,SANTA GIUSTA,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
idatidosi_echinococcosi_2026_italia.xlsx,84849,NURECI,OR,SARDEGNA,province,NURECI,39.90380,8.59260,municipality centroid unavailable; coordinates set to province capital for map display
